id,name,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price
19363609,Queen Room in Mission Terrace,9109983,,Outer Mission,37.72268,-122.44016,Private room,87
19364007,Comfortable Room in Mission Terrace,9109983,,Outer Mission,37.72366,-122.43981,Private room,62
19365066,"Urban retreat w/Garage, minutes to UCSF MB & more",26860112,,Outer Mission,37.72345,-122.43956,Entire home/apt,152
19368789,b SFSU/lakeshore beautiful 1bd/1ba master ensuite,62034618,,Lakeshore,37.73093,-122.49194,Private room,75
19388714,Luxurious Bay View Apt in Telegraph Hill,59380477,,North Beach,37.80326,-122.40578,Entire home/apt,250
19403989,Ocean View in Central Sunset,135377800,,Outer Sunset,37.75486,-122.47669,Private room,85
19404355,Quiet Retreat in a Prime Location in San Francisco,2694941,,Marina,37.80099,-122.44509,Entire home/apt,299
19404978,See the Marin Headlands from this lovely 1 bedroom,135377800,,Outer Sunset,37.75433,-122.47838,Private room,85
19407153,Massive Studio Near Fillmore District w/ Park View,30713030,,Pacific Heights,37.7894,-122.43908,Entire home/apt,250
19416507,5931 - Gorgeous Light and Airy Bedroom,136131559,,Outer Sunset,37.76338,-122.47896,Private room,60
19417708,L1-Lakeshore Entire Apt 2Bd 2Ba w/Private entrance,62034618,,Lakeshore,37.72861,-122.49287,Entire home/apt,220
19419133,3ab UCSF/GG park cozy private rm w/shared kitchen,62034618,,Outer Sunset,37.76474,-122.47869,Private room,54
19432832,RUSSIAN HILL / NORTH BEACH ELEGANT FURNISED,13832870,,Russian Hill,37.79939,-122.41346,Entire home/apt,184
19459929,Spacious ArtDeco 1BR nr Golden Gate Park fast wifi,32132,,Inner Richmond,37.77911,-122.4482,Entire home/apt,240
19461237,Dogpatch Crossroads. Pet friendly.,127367,,Potrero Hill,37.75239,-122.39684,Entire home/apt,150
19475051,Spacious Comfy Private Room in Richmond SF,136644372,,Inner Richmond,37.78124,-122.47703,Private room,99
19478755,Cozy room in Parkside house,131502074,,Outer Sunset,37.74709,-122.47622,Private room,95
19491887,Cozy private studio,77189868,,Visitacion Valley,37.72121,-122.40847,Entire home/apt,105
19499099,Tiny House On Nob Hill,136792470,,Chinatown,37.79662,-122.4091,Entire home/apt,235
19553430,Rare Mission Victorian Oasis Flat,7281723,,Mission,37.75795,-122.41748,Entire home/apt,300
19564659,Beautiful & Bright Top Floor Flat!,3816497,,Mission,37.75138,-122.41016,Entire home/apt,300
19570849,Light-Filled One Bedroom Suite Close to Trails and Transits,1469393,,West of Twin Peaks,37.74311,-122.45086,Entire home/apt,204
19573415,Monthly Piravte Room-Shared Bath near Downtown !3,6683937,,Downtown/Civic Center,37.78284,-122.41025,Private room,65
19573930,Baby Blue Beach House- Sunset SF,10664515,,Outer Sunset,37.74621,-122.50273,Entire home/apt,250
19588004,"Elegant, Large Single Family House near Sea Cliff",988375,,Seacliff,37.78449,-122.48855,Entire home/apt,475
19611889,3ba UCSF-GG PARK/20th av/Irving Spacious PrivateRm,62034618,,Outer Sunset,37.76431,-122.47889,Private room,50
19612051,5ba UCSF/Golden Gate Park private ba/Master Suite,62034618,,Outer Sunset,37.76262,-122.47854,Private room,68
19626323,5934 - Bright & Spacious Master Suite w/ Balcony,136131559,,Outer Sunset,37.76488,-122.47843,Private room,65
19636416,Bird's Eye View of Golden Gate Bridge,853837,,Russian Hill,37.79808,-122.41804,Entire home/apt,214
19637695,Sunny and Charming Casa Dolores,87315309,,Mission,37.75524,-122.42525,Private room,65
19642407,小巧安静的房间D中,66385869,,Outer Mission,37.72648,-122.44162,Private room,75
19659835,Castro Victorian with City View - Business Ready,106841643,,Castro/Upper Market,37.75909,-122.43719,Entire home/apt,195
19680922,Classic 20's  boutique apt. with charming updates,12703126,,Chinatown,37.79294,-122.40806,Entire home/apt,90
19704114,"Clean, Private Room near SFO/Oracle Prk/Chase Cntr",60646942,,Bayview,37.72068,-122.39141,Private room,104
19714276,"PERFECT location - fun, light, and modern",870172,,Nob Hill,37.79528,-122.41884,Entire home/apt,166
19721174,Private Luxury Guest Floor @ Heart of Hayes Valley,139005195,,Western Addition,37.77494,-122.42638,Entire home/apt,450
19721472,Private home in charming West Portal neighborhood,118373919,,Parkside,37.73878,-122.47212,Entire home/apt,390
19764548,Bernal Charm Private room 30 Day Minimum,6865905,,Bernal Heights,37.73246,-122.41803,Private room,68
19780176,Nob Hill Studio Condo - Great Location,55782784,,Chinatown,37.79056,-122.4071,Private room,225
19782416,Portsmouth Square Pied a Terre,127367,,Chinatown,37.79488,-122.40518,Entire home/apt,140
19808652,inner richmond one bedroom one bath apt.,139875070,,Inner Richmond,37.77927,-122.47134,Entire home/apt,90
19810694,Cozy apartment in a nice neighborhood,128324241,,Pacific Heights,37.79029,-122.42946,Entire home/apt,151
19813606,Private 1 BDR in the Heart of SF!,17902034,,Pacific Heights,37.79474,-122.42656,Entire home/apt,115
19827923,Bright Top Floor Studio by Union Square!,4430421,,Downtown/Civic Center,37.7842,-122.41518,Entire home/apt,91
19828648,Cozy room with bus to downtown & airport S左,66385869,,Outer Mission,37.72653,-122.43996,Private room,70
19828873,"Modern, bright, airy 3 bedroom Potrero Hill home",8109604,,Potrero Hill,37.75305,-122.39995,Entire home/apt,490
19829202,Charming Top Floor Remodeled Studio,4430421,,Downtown/Civic Center,37.78552,-122.4143,Entire home/apt,83
19829271,Fully remodeled Victorian in Mission,40426550,,Outer Mission,37.71097,-122.44786,Entire home/apt,185
19830610,DOGPATCH Creative Flat,9338519,,Potrero Hill,37.75784,-122.38972,Entire home/apt,355
19849866,Nob Hill Studio Condo - Convenient For Conventions,55782784,,Chinatown,37.79056,-122.4071,Private room,265
19891435,Cozy West Coast Apartment with Backyard!,50070073,,Nob Hill,37.79619,-122.41189,Entire home/apt,125
19892991,Best Cozy Comfy Twin Peak Home,140833338,,Twin Peaks,37.74717,-122.44827,Entire home/apt,441
19904931,Centrally Located Studio,54673052,,Nob Hill,37.79528,-122.41706,Entire home/apt,70
19922726,Castro Private Guest Suite with Living Room,107400974,,Castro/Upper Market,37.76035,-122.43505,Private room,171
19933216,WALK TO ALL! AMAZING MISSION 2BR W/ PRIVATE DECK,83929576,,Mission,37.7635,-122.42509,Entire home/apt,210
19934941,"1BR, Nob Hill top floor unit with spectacular view",71394576,,Nob Hill,37.79325,-122.41694,Entire home/apt,240
19950230,"Stylish, private & quiet in Potrero Hill",275545,,Potrero Hill,37.75406,-122.40196,Entire home/apt,175
19954872,"311E Private Room in Super Convenient Area, Room E",127638239,,Inner Richmond,37.78369,-122.46364,Private room,80
20002651,#F15 - Spacious Private Room in Startup House,10624127,,Nob Hill,37.79234,-122.41965,Private room,50
20024608,Nob Hill Timeshare Studio Condo - Great Location,55782784,,Chinatown,37.79056,-122.4071,Private room,225
20059569,"311A Private Room in Super Convenient Area, Room A",127638239,,Inner Richmond,37.78157,-122.46359,Private room,78
20072374,Top Floor Efficiency Studio in the Mission,4430421,,Mission,37.76569,-122.41694,Entire home/apt,72
20077154,Small & Cozy D后,66385869,,Outer Mission,37.7249,-122.43979,Private room,60
20093004,Castro/Noe Valley 4 bedroom flat-- Old Listing,21899719,,Western Addition,37.77768,-122.4365,Entire home/apt,485
20096735,"Centrally located, quiet 1BD apartment",38307539,,Western Addition,37.77349,-122.4333,Entire home/apt,119
20121985,#T15 - Amazing Private Room in Startup House,10624127,,Nob Hill,37.79234,-122.41965,Private room,47
20154622,Cozy Room in the Garden District with Breakfast,36377843,,Excelsior,37.723183,-122.408134,Private room,133
20155597,Great Neighborhood Close to Everything w Parking,13612996,,Nob Hill,37.79441,-122.42292,Entire home/apt,135
20155822,Charming 1 BR in the Heart of Nob Hill (sanitized),143421880,,Nob Hill,37.79418,-122.41437,Entire home/apt,150
20167050,"Bed, Bath & Coffee",71567392,,Parkside,37.73679,-122.49723,Private room,35
20169868,"Private, Remodeled Home Close to Golden Gate Park",12394710,,Outer Sunset,37.76187,-122.50718,Entire home/apt,164
20178759,Charming  Victorian Overlooking the Panhandle,3586016,,Haight Ashbury,37.77107,-122.45283,Private room,70
20178835,Cute Apartment Overlooking the panhandle.,3586016,,Haight Ashbury,37.77219,-122.45388,Entire home/apt,300
20194233,Savor Incredible Terrace Views from a Bright Home,759605,,Castro/Upper Market,37.75641,-122.43334,Entire home/apt,301
20195883,Serene Retreat in Lone Mountain with Breathtaking Views,7934590,,Inner Richmond,37.77964,-122.45465,Entire home/apt,280
20210179,Master Bedroom/Private Livingroom in 4 bedroom apt,37178255,,Western Addition,37.77867,-122.44199,Private room,59
20214438,#C506 - Amazing Private Room in Startup House,10624127,,Nob Hill,37.79234,-122.41965,Private room,61
20228801,"4 bedrooms 3 baths house, walk to Balboa Park BART",9080666,,Ocean View,37.71658,-122.45016,Entire home/apt,155
20257125,Outer Sunset Private Bedroom [K] ⭐️ W/D ⭐️,133894957,,Parkside,37.74459,-122.49007,Private room,90
20257216,5933 - Sunny and Spacious Room With Private Bath,136131559,,Outer Sunset,37.76332,-122.48032,Private room,60
20269251,"Potrero Hill Mid-Century Modern, 1 BR with Views.",76784332,,Potrero Hill,37.76116,-122.40166,Entire home/apt,282
20269328,Double Deluxe R-7 w/ Shared Bath,50160697,,Downtown/Civic Center,37.78726,-122.41428,Private room,95
20279076,"Nob Hill Timeshare Rental Condo - Sleeps 4, 2 Bath",55782784,,Chinatown,37.79056,-122.4071,Private room,275
20286716,Outer Sunset Private Bedroom [S] ⭐️ W/D ⭐️,133894957,,Outer Sunset,37.74627,-122.48974,Private room,90
20286868,Outer Sunset Private Master Suite [J] ⭐️ W/D ⭐️,133894957,,Outer Sunset,37.74641,-122.49126,Private room,90
20287325,"Red Victorian - Private suite w/bath, Gigi's",117141107,,Haight Ashbury,37.76944,-122.44992,Private room,88
20305889,"Modern, Private House w/ Stunning Views & Backyard",72387792,,Bernal Heights,37.74087,-122.41257,Entire home/apt,567
20305913,"Private entrance, elegant En Suite in Cole Valley",1203596,,Haight Ashbury,37.76501,-122.44827,Private room,139
20306428,Stunning Furnished Quiet Corporate Rental Oasis,144846524,,South of Market,37.77363,-122.39609,Private room,150
20311264,Long Term Rental:  One-Bedroom Home in the Mission,144896022,,Mission,37.7505,-122.4091,Entire home/apt,150
20331804,Comfortable Victorian Bedroom in Mission,17536951,,Bernal Heights,37.74305,-122.4213,Private room,85
20335923,#aT15 - Amazing Private Room in Startup House,10624127,,Nob Hill,37.79234,-122.41965,Private room,47
20355620,2nd Master Bedroom in large 2 story house,45040916,,Bernal Heights,37.74204,-122.40837,Private room,113
20361588,Enjoy your stay in this GEM + Fast WiFi +w/Parking,104809788,,West of Twin Peaks,37.72667,-122.46094,Entire home/apt,189
20361695,3BR Pet-friendly Marina House on Moscone Park,3130819,,Marina,37.80078,-122.43121,Entire home/apt,215
20364980,Bliss in Bayview - 4 beds/3 baths with parking,1258368,,Bayview,37.72866,-122.38518,Entire home/apt,225
20365447,"Dream Room at Bliss, Ensuite bath",1258368,,Bayview,37.72896,-122.38913,Private room,60
20367610,Walk/Bike Score 95+ Netflix Fast wifi/ kitchen,35433848,,Outer Sunset,37.74727,-122.47896,Private room,40
20367880,Walkable Backyard  Fast WiFi/2 bathrooms,35433848,,Outer Sunset,37.74704,-122.47911,Private room,52
20384208,Entire 2 Bedroom Glen Park Loft -Beaut! Walk2 BART,7252485,,Glen Park,37.7358,-122.42838,Entire home/apt,195
20393341,"Easy Parking, Nice Neighborhood, Modern Studio",337960,,Castro/Upper Market,37.76167,-122.44449,Entire home/apt,161
20408154,"Nice room, walk to Outside Lands",81226014,,Outer Sunset,37.75743,-122.48959,Private room,80
20408951,EXCEPTIONAL RUSSIAN HILL HOME: 2Bd/2.5Ba,145546453,,Russian Hill,37.80435,-122.41877,Entire home/apt,514
20424404,"Full private level-great for families, central BH!",2666465,,Bernal Heights,37.74101,-122.41549,Entire home/apt,135
20424542,Comfy Studio near MUNI subway STR4734,5009045,,West of Twin Peaks,37.74365,-122.45889,Entire home/apt,72
20425693,Buena Vista Retreat,21226960,,Castro/Upper Market,37.7673,-122.44015,Entire home/apt,195
20450156,Relax in a Luxury Master Suite - Private Bathroom,145873215,,South of Market,37.78167,-122.39657,Private room,106
20460402,"Family Stay -  Renovated, Quiet 3bed/2ba w/Parking",1626997,,Excelsior,37.71536,-122.43554,Entire home/apt,200
20478011,Spectacular Noe Valley home,15284484,,Noe Valley,37.74912,-122.43861,Entire home/apt,320
20488889,Prentiss - Cortland Bernal Heights 1BEDROOM/1BATH,38836,,Bernal Heights,37.73566,-122.41317,Entire home/apt,78
20497174,SF Hotel Studio: Union Square Gem!,22267033,,Downtown/Civic Center,37.78827,-122.41137,Entire home/apt,278
20500854,Stay in Notable SF Novelist's Flat,12878539,,Glen Park,37.73595,-122.43006,Entire home/apt,225
20501065,Chic Modern 2BR Mission/Potrero *Summer Specials!,146358111,,Mission,37.75819,-122.4092,Entire home/apt,109
20501268,Modern design - 2BR/2BA in Mission Dolores,11025922,,Castro/Upper Market,37.76605,-122.42699,Entire home/apt,250
20505903,Gorgeous Master Bedroom - Private Bathroom,145873215,,South of Market,37.77983,-122.39801,Private room,99
20563658,Private Garden Suite,162565,,West of Twin Peaks,37.74296,-122.46428,Entire home/apt,208
20571008,642B -Private 1-Bedroom Unit near Golden Gate Park,77596452,,Outer Richmond,37.77575,-122.49562,Private room,116
20575733,5932 - Cozy & Charming Bedroom with Private Bath,136131559,,Outer Sunset,37.76309,-122.48022,Private room,60
20576493,642A -Private Comfy Ground Unit Access to Backyard,77596452,,Outer Richmond,37.77628,-122.49414,Entire home/apt,210
20591785,Spacious 1 bedroom condo w/ roofdeck in Nob Hill,25824429,,Nob Hill,37.7943,-122.41655,Entire home/apt,414
20608608,Charming 3 BR + garden in fabulous location!,13615078,,Glen Park,37.7353,-122.43792,Entire home/apt,165
20620600,Castro Contemporary meets 1920's Charm,44927,,Castro/Upper Market,37.76615,-122.43657,Entire home/apt,448
20635517,1900 Edwardian; 2 Bright Spacious Rooms w/4 beds,18151037,,Noe Valley,37.75262,-122.4363,Private room,195
20637303,"1900 Tradition Victorian+Cozy Qn., 2bdrms",18151037,,Noe Valley,37.75262,-122.4363,Private room,175
20649513,2 Bedroom in Dogpatch,147666071,,Potrero Hill,37.7581,-122.38958,Entire home/apt,500
20652741,San Francisco Sun Shine,147687565,,Bayview,37.73366,-122.39609,Entire home/apt,120
20663782,Amazing Marina/Cow Hollow 3 Bd 2 full bath,18197535,,Marina,37.80077,-122.42981,Entire home/apt,265
20696391,Cozy Noe Valley apartment,6392096,,Noe Valley,37.74436,-122.4323,Entire home/apt,99
20696918,Modern Cozy Private BD + BR / Close to BART,26700102,,Crocker Amazon,37.71416,-122.44118,Private room,94
20724784,Luxury Tudor  on Telegraph Hill,148406261,,North Beach,37.80254,-122.407,Private room,350
20744996,Spacious Flat in the Marina With Parking,8329745,,Marina,37.8022,-122.437,Entire home/apt,180
20750111,Charming Edwardian in the Castro - Bedroom,5871824,,Castro/Upper Market,37.76476,-122.42966,Private room,199
20762414,Upscale Neighborhood w/parking,108691284,,West of Twin Peaks,37.74499,-122.45486,Entire home/apt,361
20765941,Brand New Beautiful 2 bedrooms in Sunset SF,65528821,,Parkside,37.74161,-122.50149,Entire home/apt,280
20776056,Serene Condo in SF/North Beach/Telegraph Hillside,47925612,,North Beach,37.80439,-122.40437,Entire home/apt,144
20805606,"Hip Danish San Francisco townhouse, garden+parking",196335,,Mission,37.75502,-122.40762,Entire home/apt,386
20817603,SF Union Square Hotel Studio (1),22267033,,Downtown/Civic Center,37.78889,-122.40926,Entire home/apt,303
20818261,SF Union Square Hotel Studio (3),22267033,,Downtown/Civic Center,37.78904,-122.41013,Entire home/apt,292
20828695,Gorgeous 1 Bed Mission Condo w/ garden & parking,1021169,,Mission,37.76667,-122.41872,Entire home/apt,125
20834040,Remodeled Efficiency Studio - Comforts of Home!,4430421,,Downtown/Civic Center,37.78426,-122.41572,Entire home/apt,81
20836233,Luxurious Remodeled 3+BR/2.5 BA Craftsman House,397255,,Inner Sunset,37.76351,-122.47216,Entire home/apt,995
20837529,New Spacious Guest Suite 2BR/1BA (D),149498560,,Visitacion Valley,37.71477,-122.40849,Entire home/apt,120
20847212,San Francisco Condo 4 Blocks to Golden Gate Park!,126644773,,Haight Ashbury,37.77382,-122.44678,Entire home/apt,297
20851055,Luxury High Rise Condo • Financial District •,149639732,,Financial District,37.7915,-122.39595,Entire home/apt,199
