id,host_neighbourhood,street,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,state,zipcode,market,smart_location,latitude,longitude,price
21506418,Bernal Heights,"San Francisco, CA, United States",Bernal Heights,Bernal Heights,,CA,94110,San Francisco,"San Francisco, CA",37.74744,-122.412,250.00
21514950,Richmond District,"San Francisco, CA, United States",Richmond District,Inner Richmond,,CA,94118,San Francisco,"San Francisco, CA",37.78019,-122.47041,390.00
21526852,Mission District,"San Francisco, CA, United States",Mission District,Mission,,CA,94110,San Francisco,"San Francisco, CA",37.75929,-122.41168,185.00
21527554,Alamo Square,"San Francisco, CA, United States",Western Addition/NOPA,Western Addition,,CA,94117,San Francisco,"San Francisco, CA",37.77769,-122.43654,350.00
21529297,Hayes Valley,"San Francisco, CA, United States",Hayes Valley,Western Addition,,CA,94117,San Francisco,"San Francisco, CA",37.77335,-122.42947,150.00
21530578,Hayes Valley,"San Francisco, CA, United States",Hayes Valley,Western Addition,,CA,94117,San Francisco,"San Francisco, CA",37.77347,-122.43119,95.00
21539315,Cole Valley,"San Francisco, CA, United States",Cole Valley,Haight Ashbury,,CA,94117,San Francisco,"San Francisco, CA",37.76704,-122.44887,250.00
21539380,Twin Peaks,"San Francisco, CA, United States",Twin Peaks,Twin Peaks,,CA,94131,San Francisco,"San Francisco, CA",37.75804,-122.45078,69.00
21547967,Bernal Heights,"San Francisco, CA, United States",Bernal Heights,Bernal Heights,,CA,94110,San Francisco,"San Francisco, CA",37.7417,-122.41456,260.00
21550910,SoMa,"San Francisco, CA, United States",SoMa,South of Market,,CA,94103,San Francisco,"San Francisco, CA",37.77575,-122.4124,150.00
21552181,Glen Park,"San Francisco, CA, United States",Glen Park,Glen Park,,CA,94131,San Francisco,"San Francisco, CA",37.7379,-122.42824,225.00
21553107,Russian Hill,"San Francisco, CA, United States",Russian Hill,Russian Hill,,CA,94109,San Francisco,"San Francisco, CA",37.79959,-122.42366,295.00
21555212,Haight-Ashbury,"San Francisco, CA, United States",Haight-Ashbury,Haight Ashbury,,CA,94117,San Francisco,"San Francisco, CA",37.76892,-122.44911,50.00
21558062,Inner Sunset,"San Francisco, CA, United States",Inner Sunset,Inner Sunset,,CA,94116,San Francisco,"San Francisco, CA",37.75254,-122.47,105.00
21561734,The Castro,"San Francisco, CA, United States",The Castro,Castro/Upper Market,,CA,94114,San Francisco,"San Francisco, CA",37.76149,-122.44595,230.00
21561809,Mission Terrace,"San Francisco, CA, United States",Mission Terrace,Outer Mission,,CA,94112,San Francisco,"San Francisco, CA",37.7219,-122.43966,447.00
21578559,Western Addition/NOPA,"San Francisco, CA, United States",Western Addition/NOPA,Downtown/Civic Center,,CA,94102,San Francisco,"San Francisco, CA",37.77976,-122.42263,140.00
21579309,Western Addition/NOPA,"San Francisco, CA, United States",Western Addition/NOPA,Downtown/Civic Center,,CA,94102,San Francisco,"San Francisco, CA",37.77788,-122.42252,140.00
21581684,Chinatown,"San Francisco, CA, United States",Chinatown,Chinatown,,CA,94133,San Francisco,"San Francisco, CA",37.79611,-122.40637,152.00
21581753,SoMa,"San Francisco, CA, United States",SoMa,South of Market,,CA,94103,San Francisco,"San Francisco, CA",37.77153,-122.40476,127.00
21583195,Western Addition/NOPA,"San Francisco, CA, United States",Western Addition/NOPA,Downtown/Civic Center,,CA,94102,San Francisco,"San Francisco, CA",37.77918,-122.42262,140.00
21584555,Alamo Square,"San Francisco, CA, United States",Western Addition/NOPA,Western Addition,,CA,94117,San Francisco,"San Francisco, CA",37.77782,-122.43038,133.00
21588941,,"San Francisco, CA, United States",Bernal Heights,Bernal Heights,,CA,94110,San Francisco,"San Francisco, CA",37.73577,-122.41505,250.00
21591469,Outer Sunset,"San Francisco, CA, United States",Outer Sunset,Outer Sunset,,CA,94116,San Francisco,"San Francisco, CA",37.75121,-122.47744,50.00
21592081,Cole Valley,"San Francisco, CA, United States",Cole Valley,Inner Sunset,,CA,94117,San Francisco,"San Francisco, CA",37.76402,-122.45454,58.00
21593904,Potrero Hill,"San Francisco, CA, United States",Pacific Heights,Pacific Heights,,CA,,San Francisco,"San Francisco, CA",37.79069,-122.42548,184.00
21594483,Outer Sunset,"San Francisco, CA, United States",Outer Sunset,Outer Sunset,,CA,94122,San Francisco,"San Francisco, CA",37.76382,-122.49426,180.00
21596397,Potrero Hill,"San Francisco, CA, United States",Potrero Hill,Potrero Hill,,CA,94107,San Francisco,"San Francisco, CA",37.75655,-122.40267,110.00
21597324,Crocker Amazon,"San Francisco, CA, United States",Crocker Amazon,Outer Mission,,CA,94112,San Francisco,"San Francisco, CA",37.7101,-122.4523,78.00
21597747,Nob Hill,"San Francisco, CA, United States",Nob Hill,Nob Hill,,CA,94108,San Francisco,"San Francisco, CA",37.79125,-122.4091,73.00
21610253,Potrero Hill,"San Francisco, CA, United States",Nob Hill,Nob Hill,,CA,,San Francisco,"San Francisco, CA",37.79419,-122.41743,175.00
21610333,Noe Valley,"San Francisco, CA, United States",Tenderloin,Downtown/Civic Center,,CA,94109,San Francisco,"San Francisco, CA",37.78407,-122.41652,86.00
21610572,Potrero Hill,"San Francisco, CA, United States",Nob Hill,Chinatown,,CA,,San Francisco,"San Francisco, CA",37.79172,-122.40759,209.00
21611340,Potrero Hill,"San Francisco, CA, United States",Mission District,Mission,,CA,,San Francisco,"San Francisco, CA",37.7524,-122.4135,143.00
21612268,Lower Haight,"San Francisco, CA, United States",Lower Haight,Western Addition,,CA,94117,San Francisco,"San Francisco, CA",37.77174,-122.43691,200.00
21612906,,"San Francisco, CA, United States",Mission District,Mission,,CA,94110,San Francisco,"San Francisco, CA",37.75123,-122.40965,120.00
21619241,SoMa,"San Francisco, CA, United States",SoMa,South of Market,,CA,94103,San Francisco,"San Francisco, CA",37.77779,-122.41479,380.00
21620847,SoMa,"San Francisco, CA, United States",SoMa,South of Market,,CA,94103,San Francisco,"San Francisco, CA",37.77573,-122.40826,399.00
21623314,SoMa,"San Francisco, CA, United States",SoMa,South of Market,,CA,94107,San Francisco,"San Francisco, CA",37.78305,-122.3985,199.00
21623317,Noe Valley,"San Francisco, CA, United States",Tenderloin,Downtown/Civic Center,,CA,94109,San Francisco,"San Francisco, CA",37.78486,-122.41609,82.00
21624876,South Beach,"San Francisco, CA, United States",South Beach,South of Market,,CA,94105,San Francisco,"San Francisco, CA",37.78707,-122.39303,85.00
21625713,Lakeshore,"San Francisco, CA, United States",Lakeshore,Lakeshore,,CA,94132,San Francisco,"San Francisco, CA",37.72848,-122.47301,120.00
21629749,,"San Francisco, CA, United States",Oceanview,Ocean View,,CA,94112,San Francisco,"San Francisco, CA",37.71783,-122.45529,150.00
21632344,Visitacion Valley,"San Francisco, CA, United States",Visitacion Valley,Visitacion Valley,,CA,94134,San Francisco,"San Francisco, CA",37.71411,-122.40728,60.00
21632686,Noe Valley,"San Francisco, CA, United States",Tenderloin,Downtown/Civic Center,,CA,94109,San Francisco,"San Francisco, CA",37.78483,-122.4166,99.00
21634930,Western Addition/NOPA,"San Francisco, CA, United States",Western Addition/NOPA,Western Addition,,CA,94115,San Francisco,"San Francisco, CA",37.78291,-122.43097,100.00
21635395,Nob Hill,"San Francisco, CA, United States",Nob Hill,Nob Hill,,CA,94109,San Francisco,"San Francisco, CA",37.79526,-122.41765,72.00
21636740,Inner Sunset,"San Francisco, CA, United States",Inner Sunset,Inner Sunset,,CA,94122,San Francisco,"San Francisco, CA",37.75263,-122.46823,400.00
21644424,Nob Hill,"San Francisco, CA, United States",Nob Hill,Nob Hill,,CA,94109,San Francisco,"San Francisco, CA",37.79256,-122.41973,68.00
21645603,Mission District,"San Francisco, CA, United States",Mission District,Mission,,CA,94103,San Francisco,"San Francisco, CA",37.76285,-122.42067,299.00
21646993,The Castro,"San Francisco, CA, United States",The Castro,Castro/Upper Market,,CA,94114,San Francisco,"San Francisco, CA",37.76087,-122.43783,300.00
21648122,Glen Park,"San Francisco, CA, United States",Glen Park,Glen Park,,CA,94131,San Francisco,"San Francisco, CA",37.73741,-122.43549,219.00
21648377,Excelsior,"San Francisco, CA, United States",Excelsior,Excelsior,,CA,94112,San Francisco,"San Francisco, CA",37.71987,-122.43627,600.00
21648525,Haight-Ashbury,"San Francisco, CA, United States",Haight-Ashbury,Haight Ashbury,,CA,94117,San Francisco,"San Francisco, CA",37.76905,-122.44848,399.00
21648684,,"San Francisco, CA, United States",Bayview,Bayview,,CA,94124,San Francisco,"San Francisco, CA",37.73066,-122.39671,111.00
21648804,Pacific Heights,"San Francisco, CA, United States",Pacific Heights,Marina,,CA,94123,San Francisco,"San Francisco, CA",37.79689,-122.43037,150.00
21650740,Parkside,"San Francisco, CA, United States",Inner Sunset,Parkside,,CA,94116,San Francisco,"San Francisco, CA",37.74276,-122.47416,135.00
21665665,Bayview,"San Francisco, CA, United States",Bayview,Bayview,,CA,94124,San Francisco,"San Francisco, CA",37.72744,-122.38658,47.00
21674820,,"San Francisco, CA, United States",Mission District,Mission,,CA,94110,San Francisco,"San Francisco, CA",37.75789,-122.40876,150.00
21679018,Bernal Heights,"San Francisco, CA, United States",Bernal Heights,Bernal Heights,,CA,94110,San Francisco,"San Francisco, CA",37.73513,-122.41414,150.00
21679288,Chinatown,"San Francisco, CA, United States",Chinatown,Chinatown,,CA,94108,San Francisco,"San Francisco, CA",37.79149,-122.40637,1000.00
21681278,Oceanview,"San Francisco, CA, United States",Oceanview,Ocean View,,CA,94112,San Francisco,"San Francisco, CA",37.7165,-122.45914,95.00
21682128,Noe Valley,"San Francisco, CA, United States",Tenderloin,Downtown/Civic Center,,CA,94102,San Francisco,"San Francisco, CA",37.78596,-122.41121,78.00
21684684,Cole Valley,"San Francisco, CA, United States",Cole Valley,Inner Sunset,,CA,94117,San Francisco,"San Francisco, CA",37.76424,-122.45378,280.00
21694543,Oceanview,"San Francisco, CA, United States",Oceanview,Ocean View,,CA,94132,San Francisco,"San Francisco, CA",37.71597,-122.46728,35.00
21694548,Cole Valley,"San Francisco, CA, United States",Cole Valley,Inner Sunset,,CA,94117,San Francisco,"San Francisco, CA",37.76499,-122.45466,225.00
21694775,Bernal Heights,"San Francisco, CA, United States",Bernal Heights,Bernal Heights,,CA,94110,San Francisco,"San Francisco, CA",37.74542,-122.41495,100.00
21699731,Duboce Triangle,"San Francisco, CA, United States",Duboce Triangle,Castro/Upper Market,,CA,94114,San Francisco,"San Francisco, CA",37.7684,-122.43245,349.00
21714947,Downtown Berkeley,"San Francisco, CA, United States",Downtown,Downtown/Civic Center,,CA,94109,San Francisco,"San Francisco, CA",37.78716,-122.41383,249.00
21726571,Noe Valley,"San Francisco, CA, United States",Tenderloin,Downtown/Civic Center,,CA,94109,San Francisco,"San Francisco, CA",37.78416,-122.41577,86.00
21727562,Richmond District,"San Francisco, CA, United States",Richmond District,Outer Richmond,,CA,94121,San Francisco,"San Francisco, CA",37.7791,-122.49559,80.00
21728615,Noe Valley,"San Francisco, CA, United States",Tenderloin,Downtown/Civic Center,,CA,94102,San Francisco,"San Francisco, CA",37.78435,-122.41011,75.00
21729398,Richmond District,"San Francisco, CA, United States",Richmond District,Outer Richmond,,CA,94121,San Francisco,"San Francisco, CA",37.77879,-122.49722,65.00
21730409,Richmond District,"San Francisco, CA, United States",Richmond District,Outer Richmond,,CA,94121,San Francisco,"San Francisco, CA",37.7791,-122.49712,50.00
21730505,Richmond District,"San Francisco, CA, United States",Richmond District,Outer Richmond,,CA,94121,San Francisco,"San Francisco, CA",37.77874,-122.49638,65.00
21730649,Richmond District,"San Francisco, CA, United States",Richmond District,Outer Richmond,,CA,94121,San Francisco,"San Francisco, CA",37.77881,-122.49542,70.00
21731528,Mission Terrace,"San Francisco, CA, United States",Mission Terrace,Outer Mission,,CA,94112,San Francisco,"San Francisco, CA",37.72624,-122.43435,150.00
21735431,Nob Hill,"San Francisco, CA, United States",Nob Hill,Nob Hill,,CA,94108,San Francisco,"San Francisco, CA",37.7945,-122.41252,124.00
21735502,Dogpatch,"San Francisco, CA, United States",Dogpatch,Potrero Hill,,CA,94107,San Francisco,"San Francisco, CA",37.75571,-122.38784,70.00
21737296,Potrero Hill,"San Francisco, CA, United States",Mission District,Mission,,CA,,San Francisco,"San Francisco, CA",37.75412,-122.40853,234.00
21739157,Potrero Hill,"San Francisco, CA, United States",South Beach,South of Market,,CA,,San Francisco,"San Francisco, CA",37.78176,-122.38936,150.00
21739662,Noe Valley,"San Francisco, CA, United States",Tenderloin,Downtown/Civic Center,,CA,94109,San Francisco,"San Francisco, CA",37.78593,-122.41485,80.00
21739935,Noe Valley,"San Francisco, CA, United States",Tenderloin,Downtown/Civic Center,,CA,94109,San Francisco,"San Francisco, CA",37.78553,-122.41611,82.00
21745759,Outer Sunset,"San Francisco, CA, United States",Outer Sunset,Outer Sunset,,CA,94122,San Francisco,"San Francisco, CA",37.75544,-122.50302,100.00
21745893,Outer Sunset,"San Francisco, CA, United States",Outer Sunset,Outer Sunset,,CA,94122,San Francisco,"San Francisco, CA",37.75421,-122.50183,100.00
21763555,,"San Francisco, CA, United States",Nob Hill,Nob Hill,,CA,94109,San Francisco,"San Francisco, CA",37.79271,-122.41893,110.00
21766603,Richmond District,"San Francisco, CA, United States",Richmond District,Outer Richmond,,CA,94121,San Francisco,"San Francisco, CA",37.77823,-122.5036,259.00
21766847,The Castro,"San Francisco, CA, United States",The Castro,Castro/Upper Market,,CA,94114,San Francisco,"San Francisco, CA",37.76039,-122.42877,100.00
21772378,Bernal Heights,"San Francisco, CA, United States",Bernal Heights,Bernal Heights,,CA,94110,San Francisco,"San Francisco, CA",37.74656,-122.4093,650.00
21773376,Alamo Square,"San Francisco, CA, United States",Western Addition/NOPA,Western Addition,,CA,94115,San Francisco,"San Francisco, CA",37.78176,-122.43993,55.00
21783775,Potrero Hill,"San Francisco, CA, United States",Mission District,Mission,,CA,,San Francisco,"San Francisco, CA",37.75189,-122.41377,247.00
21783949,Potrero Hill,"San Francisco, CA, United States",Mission District,Mission,,CA,,San Francisco,"San Francisco, CA",37.75402,-122.4138,240.00
21784407,Downtown,"San Francisco, CA, United States",Downtown,Downtown/Civic Center,,CA,94109,San Francisco,"San Francisco, CA",37.78829,-122.41114,130.00
21785138,Downtown,"San Francisco, CA, United States",Downtown,Downtown/Civic Center,,CA,94109,San Francisco,"San Francisco, CA",37.78702,-122.41097,122.00
21785328,Downtown,"San Francisco, CA, United States",Downtown,Downtown/Civic Center,,CA,94109,San Francisco,"San Francisco, CA",37.78711,-122.41303,130.00
21786000,Western Addition/NOPA,"San Francisco, CA, United States",Western Addition/NOPA,Western Addition,,CA,94117,San Francisco,"San Francisco, CA",37.77463,-122.4368,595.00
21786174,Noe Valley,"San Francisco, CA, United States",Tenderloin,Downtown/Civic Center,,CA,94102,San Francisco,"San Francisco, CA",37.78578,-122.41061,75.00
21786546,Richmond District,"San Francisco, CA, United States",Richmond District,Outer Richmond,,CA,94121,San Francisco,"San Francisco, CA",37.77765,-122.47908,70.00
21790140,Downtown,"San Francisco, CA, United States",Downtown,Downtown/Civic Center,,CA,94109,San Francisco,"San Francisco, CA",37.78895,-122.41397,99.00
21790309,Downtown,"San Francisco, CA, United States",Downtown,Nob Hill,,CA,94109,San Francisco,"San Francisco, CA",37.78945,-122.41488,99.00
21797946,Lower Haight,"San Francisco, CA, United States",Lower Haight,Western Addition,,CA,94117,San Francisco,"San Francisco, CA",37.77308,-122.4311,299.00
21798246,Noe Valley,"San Francisco, CA, United States",Tenderloin,Downtown/Civic Center,,CA,94102,San Francisco,"San Francisco, CA",37.78449,-122.41166,78.00
21799501,Lakeshore,"San Francisco, CA, United States",Lakeshore,Lakeshore,,CA,94132,San Francisco,"San Francisco, CA",37.73109,-122.49103,200.00
21799941,Alamo Square,"San Francisco, CA, United States",Western Addition/NOPA,Western Addition,,CA,94117,San Francisco,"San Francisco, CA",37.77517,-122.43062,200.00
21804276,Portola,"San Francisco, CA, United States",Portola,Excelsior,,CA,94134,San Francisco,"San Francisco, CA",37.7284,-122.41883,81.00
21812815,Richmond District,"San Francisco, CA, United States",Richmond District,Outer Richmond,,CA,94121,San Francisco,"San Francisco, CA",37.77346,-122.4802,95.00
21813189,Marina,"San Francisco, CA, United States",Marina,Marina,,CA,94123,San Francisco,"San Francisco, CA",37.80118,-122.43704,130.00
21817055,San Mateo,"San Francisco, CA, United States",Inner Sunset,Inner Sunset,,CA,94122,San Francisco,"San Francisco, CA",37.75421,-122.47595,100.00
21827349,Pacific Heights,"San Francisco, CA, United States",Presidio Heights,Presidio Heights,,CA,94118,San Francisco,"San Francisco, CA",37.78735,-122.45028,124.00
21827805,Gay Village,"San Francisco, CA, United States",SoMa,Financial District,,CA,94105,San Francisco,"San Francisco, CA",37.78929,-122.39434,202.00
21836601,,"San Francisco, CA, United States",Duboce Triangle,Castro/Upper Market,,CA,94114,San Francisco,"San Francisco, CA",37.76755,-122.4313,175.00
21837830,Inner Sunset,"San Francisco, CA, United States",Inner Sunset,Inner Sunset,,CA,94116,San Francisco,"San Francisco, CA",37.7491,-122.46782,125.00
21847778,Mission District,"San Francisco, CA, United States",Mission District,Mission,,CA,94110,San Francisco,"San Francisco, CA",37.75405,-122.40985,120.00
21863110,Bernal Heights,"San Francisco, CA, United States",Bernal Heights,Bernal Heights,,CA,94110,San Francisco,"San Francisco, CA",37.73495,-122.41557,99.00
21866860,Noe Valley,"San Francisco, CA, United States",Noe Valley,Mission,,CA,94110,San Francisco,"San Francisco, CA",37.75091,-122.42328,99.00
21868817,Marina,"San Francisco, CA, United States",Marina,Marina,,CA,94123,San Francisco,"San Francisco, CA",37.80236,-122.4259,200.00
21878322,Potrero Hill,"San Francisco, CA, United States",The Castro,Castro/Upper Market,,CA,,San Francisco,"San Francisco, CA",37.76066,-122.43628,258.00
21880287,Mission District,"San Francisco, CA, United States",Mission District,Mission,,CA,94110,San Francisco,"San Francisco, CA",37.75422,-122.41672,98.00
21885572,Mission Terrace,"San Francisco, CA, United States",Crocker Amazon,Outer Mission,,CA,94112,San Francisco,"San Francisco, CA",37.71884,-122.44465,290.00
21909473,Noe Valley,"San Francisco, CA, United States",Noe Valley,Mission,,CA,94110,San Francisco,"San Francisco, CA",37.75319,-122.42501,210.00
21911065,Twin Peaks,"San Francisco, CA, United States",Twin Peaks,Twin Peaks,,CA,94131,San Francisco,"San Francisco, CA",37.74719,-122.44654,200.00
21919621,Western Addition/NOPA,"San Francisco, CA, United States",Downtown,Downtown/Civic Center,,CA,94102,San Francisco,"San Francisco, CA",37.78811,-122.40941,210.00
21923195,Noe Valley,"San Francisco, CA, United States",Noe Valley,Noe Valley,,CA,94114,San Francisco,"San Francisco, CA",37.74882,-122.44346,199.00
21924375,The Castro,"San Francisco, CA, United States",The Castro,Castro/Upper Market,,CA,94114,San Francisco,"San Francisco, CA",37.76056,-122.43957,61.00
21928146,Alamo Square,"San Francisco, CA, United States",Western Addition/NOPA,Western Addition,,CA,94115,San Francisco,"San Francisco, CA",37.78172,-122.43861,55.00
21928413,SoMa,"San Francisco, CA, United States",SoMa,South of Market,,CA,94103,San Francisco,"San Francisco, CA",37.77255,-122.40532,80.00
21935870,Telegraph Hill,"San Francisco, CA, United States",Telegraph Hill,North Beach,,CA,94133,San Francisco,"San Francisco, CA",37.80213,-122.40886,250.00
21960180,Presidio Heights,"San Francisco, CA, United States",Presidio Heights,Presidio Heights,,CA,94118,San Francisco,"San Francisco, CA",37.7916,-122.44792,500.00
21964157,Bayview,"San Francisco, CA, United States",Bayview,Bayview,,CA,94124,San Francisco,"San Francisco, CA",37.72083,-122.39451,179.00
21966135,SoMa,"San Francisco, CA, United States",SoMa,South of Market,,CA,94107,San Francisco,"San Francisco, CA",37.77768,-122.40394,175.00
21966303,Noe Valley,"San Francisco, CA, United States",Mission District,Mission,,CA,94110,San Francisco,"San Francisco, CA",37.75242,-122.42283,93.00
21966629,Noe Valley,"San Francisco, CA, United States",Noe Valley,Noe Valley,,CA,94131,San Francisco,"San Francisco, CA",37.74613,-122.42892,150.00
21974808,Nob Hill,"San Francisco, CA, United States",Nob Hill,Nob Hill,,CA,94133,San Francisco,"San Francisco, CA",37.79484,-122.41062,79.00
21975025,Pacific Heights,"San Francisco, CA, United States",Pacific Heights,Pacific Heights,,CA,94115,San Francisco,"San Francisco, CA",37.7877,-122.44395,500.00
21979517,The Castro,"San Francisco, CA, United States",The Castro,Castro/Upper Market,,CA,94114,San Francisco,"San Francisco, CA",37.75722,-122.4393,523.00
21981639,Outer Sunset,"San Francisco, CA, United States",Outer Sunset,Outer Sunset,,CA,94122,San Francisco,"San Francisco, CA",37.76306,-122.50435,167.00
21985129,,"San Francisco, CA, United States",Portola,Excelsior,,CA,94134,San Francisco,"San Francisco, CA",37.73168,-122.41345,85.00
21995426,Outer Sunset,"San Francisco, CA, United States",Outer Sunset,Outer Sunset,,CA,94122,San Francisco,"San Francisco, CA",37.7621,-122.48569,70.00
21997273,Sunnyside,"San Francisco, CA, United States",Sunnyside,West of Twin Peaks,,CA,94127,San Francisco,"San Francisco, CA",37.74149,-122.45048,100.00
21999656,Portola,"San Francisco, CA, United States",Portola,Visitacion Valley,,CA,94134,San Francisco,"San Francisco, CA",37.72183,-122.40805,400.00
22001836,Russian Hill,"San Francisco, CA, United States",Russian Hill,Russian Hill,,CA,94109,San Francisco,"San Francisco, CA",37.80193,-122.42292,90.00
22002809,Crocker Amazon,"San Francisco, CA, United States",Crocker Amazon,Ocean View,,CA,94112,San Francisco,"San Francisco, CA",37.70924,-122.46198,65.00
22003066,SoMa,"San Francisco, CA, United States",SoMa,South of Market,,CA,94103,San Francisco,"San Francisco, CA",37.77603,-122.40642,670.00
22011446,Kailua/Kona,"San Francisco, CA, United States",Downtown,Downtown/Civic Center,,CA,94109,San Francisco,"San Francisco, CA",37.78848,-122.41178,229.00
22015376,The Castro,"San Francisco, CA, United States",The Castro,Castro/Upper Market,,CA,94114,San Francisco,"San Francisco, CA",37.75944,-122.43414,300.00
22015435,Hayes Valley,"San Francisco, CA, United States",Western Addition/NOPA,Western Addition,,CA,94102,San Francisco,"San Francisco, CA",37.77554,-122.42916,160.00
22016476,Mission District,"San Francisco, CA, United States",Mission District,Mission,,CA,94110,San Francisco,"San Francisco, CA",37.74834,-122.41938,95.00
22016717,Noe Valley,"San Francisco, CA, United States",Noe Valley,Mission,,CA,94110,San Francisco,"San Francisco, CA",37.75393,-122.42399,114.00
22022641,Noe Valley,"San Francisco, CA, United States",Noe Valley,Noe Valley,,CA,94114,San Francisco,"San Francisco, CA",37.75273,-122.42535,140.00
22032195,,"San Francisco, CA, United States",The Castro,Castro/Upper Market,,CA,94114,San Francisco,"San Francisco, CA",37.76381,-122.43626,135.00
22032410,,"San Francisco, CA, United States",Richmond District,Outer Richmond,,CA,94121,San Francisco,"San Francisco, CA",37.77564,-122.50765,115.00
22032438,,"San Francisco, CA, United States",Alamo Square,Western Addition,,CA,94117,San Francisco,"San Francisco, CA",37.77558,-122.43278,150.00
22032808,,"San Francisco, CA, United States",Pacific Heights,Pacific Heights,,CA,94115,San Francisco,"San Francisco, CA",37.79175,-122.43479,90.00
22032836,,"San Francisco, CA, United States",Pacific Heights,Pacific Heights,,CA,94115,San Francisco,"San Francisco, CA",37.79143,-122.43567,90.00
22033453,Noe Valley,"San Francisco, CA, United States",Noe Valley,Noe Valley,,CA,94114,San Francisco,"San Francisco, CA",37.75406,-122.43838,331.00
22047367,Noe Valley,"San Francisco, CA, United States",Tenderloin,Downtown/Civic Center,,CA,94109,San Francisco,"San Francisco, CA",37.78541,-122.41499,79.00
22048292,Noe Valley,"San Francisco, CA, United States",Tenderloin,Downtown/Civic Center,,CA,94102,San Francisco,"San Francisco, CA",37.78393,-122.41125,78.00
22061342,Bernal Heights,"San Francisco, CA, United States",Bernal Heights,Bernal Heights,,CA,94110,San Francisco,"San Francisco, CA",37.7429,-122.42243,200.00
22066724,,"San Francisco, CA, United States",Mission District,Mission,,CA,94103,San Francisco,"San Francisco, CA",37.76747,-122.4233,479.00
22067613,Pacific Heights,"San Francisco, CA, United States",Pacific Heights,Pacific Heights,,CA,94115,San Francisco,"San Francisco, CA",37.78946,-122.443,225.00
22080836,Inner Sunset,"San Francisco, CA, United States",Inner Sunset,Inner Sunset,,CA,94122,San Francisco,"San Francisco, CA",37.75897,-122.46513,80.00
22104228,Downtown,"San Francisco, CA, United States",Downtown,Downtown/Civic Center,,CA,94109,San Francisco,"San Francisco, CA",37.78765,-122.41901,89.00
22104756,Nob Hill,"San Francisco, CA, United States",Nob Hill,Nob Hill,,CA,94109,San Francisco,"San Francisco, CA",37.79547,-122.4174,88.00
22106740,Marina,"San Francisco, CA, United States",Mission District,Mission,,CA,94110,San Francisco,"San Francisco, CA",37.7551,-122.40598,70.00
22108513,Richmond District,"San Francisco, CA, United States",Richmond District,Inner Richmond,,CA,94118,San Francisco,"San Francisco, CA",37.77848,-122.46355,339.00
22110217,Bayview,"San Francisco, CA, United States",Bayview,Bayview,,CA,94124,San Francisco,"San Francisco, CA",37.73354,-122.38858,120.00
22123424,Potrero Hill,"San Francisco, CA, United States",SoMa,South of Market,,CA,,San Francisco,"San Francisco, CA",37.77548,-122.40716,183.00
22140977,San Mateo,"San Francisco, CA, United States",Inner Sunset,Inner Sunset,,CA,94122,San Francisco,"San Francisco, CA",37.75414,-122.47598,350.00
22147017,Cole Valley,"San Francisco, CA, United States",Cole Valley,Haight Ashbury,,CA,94117,San Francisco,"San Francisco, CA",37.76469,-122.44863,350.00
22147765,Potrero Hill,"San Francisco, CA, United States",Nob Hill,Nob Hill,,CA,,San Francisco,"San Francisco, CA",37.79113,-122.42143,208.00
22148198,Potrero Hill,"San Francisco, CA, United States",Telegraph Hill,North Beach,,CA,,San Francisco,"San Francisco, CA",37.79807,-122.40584,191.00
22149270,Potrero Hill,"San Francisco, CA, United States",Nob Hill,Chinatown,,CA,,San Francisco,"San Francisco, CA",37.79067,-122.40753,162.00
22149796,Potrero Hill,"San Francisco, CA, United States",Russian Hill,Russian Hill,,CA,,San Francisco,"San Francisco, CA",37.80125,-122.42263,218.00
22163431,Mission District,"San Francisco, CA, United States",Mission District,Mission,,CA,94110,San Francisco,"San Francisco, CA",37.76137,-122.41017,200.00
22171639,Russian Hill,"San Francisco, CA, United States",Russian Hill,Russian Hill,,CA,94109,San Francisco,"San Francisco, CA",37.80373,-122.42329,110.00
22175258,Bernal Heights,"San Francisco, CA, United States",Bernal Heights,Bernal Heights,,CA,94110,San Francisco,"San Francisco, CA",37.7424,-122.40779,160.00
22178186,Bernal Heights,"San Francisco, CA, United States",Bernal Heights,Bernal Heights,,CA,94110,San Francisco,"San Francisco, CA",37.74625,-122.41431,180.00
22189205,Cole Valley,"San Francisco, CA, United States",Cole Valley,Haight Ashbury,,CA,94117,San Francisco,"San Francisco, CA",37.76637,-122.4475,200.00
22190418,Mission Terrace,"San Francisco, CA, United States",Mission Terrace,Outer Mission,,CA,94112,San Francisco,"San Francisco, CA",37.7243,-122.44027,80.00
22191252,Mission District,"San Francisco, CA, United States",Mission District,Mission,,CA,94110,San Francisco,"San Francisco, CA",37.74994,-122.41521,590.00
22191539,Outer Sunset,"San Francisco, CA, United States",Outer Sunset,Outer Sunset,,CA,94122,San Francisco,"San Francisco, CA",37.75805,-122.50867,160.00
22193833,Cole Valley,"San Francisco, CA, United States",Cole Valley,Haight Ashbury,,CA,94117,San Francisco,"San Francisco, CA",37.76774,-122.44871,350.00
22193996,Twin Peaks,"San Francisco, CA, United States",Twin Peaks,Twin Peaks,,CA,94131,San Francisco,"San Francisco, CA",37.74812,-122.44924,95.00
22206596,Potrero Hill,"San Francisco, CA, United States",Potrero Hill,Potrero Hill,,CA,94107,San Francisco,"San Francisco, CA",37.76122,-122.39955,499.00
