id,neighbourhood_group,neighbourhood,latitude,longitude,2019price,year
32816987,Manhattan,West Village,40.73598,-74.0048,168,2019
32818195,Manhattan,East Village,40.73226,-73.98983,250,2019
32818383,Bronx,Wakefield,40.89393,-73.8581,50,2019
32818954,Manhattan,Lower East Side,40.71952,-73.99167,125,2019
32819286,Bronx,Wakefield,40.89604,-73.85877,50,2019
32820306,Brooklyn,Bedford-Stuyvesant,40.68873,-73.95472,70,2019
32820753,Brooklyn,Bedford-Stuyvesant,40.69417,-73.94734,110,2019
32820849,Brooklyn,Bedford-Stuyvesant,40.68343,-73.92746,180,2019
32821152,Manhattan,Greenwich Village,40.72848,-74.00269,300,2019
32821769,Manhattan,Hell's Kitchen,40.76649,-73.98727,489,2019
32822073,Manhattan,Battery Park City,40.70966,-74.01644,69,2019
32822356,Manhattan,Kips Bay,40.74434,-73.97758,53,2019
32826893,Manhattan,Flatiron District,40.73885,-73.98786,99,2019
32828305,Manhattan,Kips Bay,40.74138,-73.98168,115,2019
32828362,Manhattan,Hell's Kitchen,40.77041,-73.99242,150,2019
32828462,Manhattan,Kips Bay,40.74056,-73.98077,69,2019
32831206,Manhattan,Hell's Kitchen,40.75378,-73.9955,99,2019
32833064,Brooklyn,Williamsburg,40.70754,-73.94151,42,2019
32834210,Manhattan,Murray Hill,40.7494,-73.9784,220,2019
32834423,Brooklyn,Williamsburg,40.71036,-73.94053,65,2019
32835357,Queens,Jackson Heights,40.75298,-73.87675,40,2019
32836385,Brooklyn,Fort Greene,40.69258,-73.97285,105,2019
32837714,Queens,Long Island City,40.75074,-73.93648,79,2019
32837987,Brooklyn,Bedford-Stuyvesant,40.68851,-73.95174,60,2019
32838270,Manhattan,Midtown,40.7515,-73.97206,488,2019
32838331,Brooklyn,Bedford-Stuyvesant,40.68989,-73.94469,95,2019
32838697,Queens,East Elmhurst,40.76091,-73.88686,45,2019
32839377,Brooklyn,Gowanus,40.67757,-73.98845,139,2019
32839529,Brooklyn,Kensington,40.64217,-73.9714,56,2019
32840036,Manhattan,Stuyvesant Town,40.73379,-73.97754,55,2019
32840500,Brooklyn,Williamsburg,40.71468,-73.95825,68,2019
32840626,Manhattan,Financial District,40.706,-74.01068,221,2019
32841296,Brooklyn,Bushwick,40.69826,-73.93474,58,2019
32841690,Brooklyn,Flatlands,40.6246,-73.92709,40,2019
32841707,Queens,Flushing,40.74551,-73.82662,189,2019
32842295,Brooklyn,Flatlands,40.62646,-73.92754,40,2019
32843454,Manhattan,Upper East Side,40.77085,-73.94933,250,2019
32844039,Queens,Flushing,40.76177,-73.79415,135,2019
32844072,Queens,East Elmhurst,40.76292,-73.87906,55,2019
32844370,Manhattan,Hell's Kitchen,40.76414,-73.98652,169,2019
32844387,Manhattan,East Village,40.72423,-73.98816,100,2019
32844588,Manhattan,Theater District,40.76035,-73.98587,324,2019
32844884,Queens,Jamaica,40.70949,-73.79304,90,2019
32845010,Queens,Fresh Meadows,40.73566,-73.79059,95,2019
32845131,Manhattan,East Harlem,40.79368,-73.94294,75,2019
32845242,Queens,Ditmars Steinway,40.77248,-73.91665,140,2019
32845331,Brooklyn,Bedford-Stuyvesant,40.68573,-73.9527,90,2019
32845516,Brooklyn,Bedford-Stuyvesant,40.68543,-73.95415,90,2019
32845716,Brooklyn,Williamsburg,40.71565,-73.95837,223,2019
32846103,Brooklyn,Bedford-Stuyvesant,40.68391,-73.91721,150,2019
32847003,Brooklyn,Crown Heights,40.67248,-73.92962,70,2019
32847146,Manhattan,Washington Heights,40.84751,-73.93864,45,2019
32847511,Manhattan,Hell's Kitchen,40.76195,-73.98771,260,2019
32848199,Brooklyn,Bay Ridge,40.63238,-74.02382,53,2019
32848619,Manhattan,Upper West Side,40.8022,-73.96483,97,2019
32854456,Queens,Astoria,40.76235,-73.92138,140,2019
32856048,Manhattan,West Village,40.7304,-74.00301,321,2019
32857508,Brooklyn,Fort Greene,40.68637,-73.97431,25,2019
32857674,Brooklyn,Bedford-Stuyvesant,40.68533,-73.95278,104,2019
32857918,Manhattan,Hell's Kitchen,40.76926,-73.98746,95,2019
32858018,Brooklyn,Bedford-Stuyvesant,40.68571,-73.95265,90,2019
32858895,Manhattan,Hell's Kitchen,40.75658,-73.99734,150,2019
32859066,Brooklyn,Bushwick,40.68881,-73.91992,50,2019
32860008,Brooklyn,Bedford-Stuyvesant,40.69148,-73.94994,300,2019
32860550,Bronx,Mott Haven,40.81058,-73.9069,80,2019
32861073,Manhattan,Midtown,40.75628,-73.97072,375,2019
32862140,Manhattan,Kips Bay,40.74068,-73.97848,40,2019
32864955,Manhattan,Upper West Side,40.8022,-73.9666,325,2019
32864985,Manhattan,Upper West Side,40.78493,-73.97294,175,2019
32865017,Queens,Jamaica,40.681,-73.79592,33,2019
32865372,Queens,Jamaica,40.68816,-73.78974,170,2019
32865732,Brooklyn,Prospect-Lefferts Gardens,40.6622,-73.96208,130,2019
32866480,Manhattan,Chinatown,40.71614,-73.99047,200,2019
32866678,Manhattan,Murray Hill,40.74896,-73.97521,212,2019
32867399,Brooklyn,Fort Greene,40.6865,-73.9729,38,2019
32869060,Manhattan,Hell's Kitchen,40.76575,-73.98938,110,2019
32869379,Brooklyn,Bedford-Stuyvesant,40.69271,-73.93799,42,2019
32870169,Manhattan,West Village,40.73341,-74.00444,197,2019
32870748,Brooklyn,Williamsburg,40.72136,-73.95532,160,2019
32871846,Brooklyn,Carroll Gardens,40.68133,-73.99944,80,2019
32872356,Brooklyn,Bedford-Stuyvesant,40.68725,-73.94625,48,2019
32872437,Queens,Astoria,40.75492,-73.91548,100,2019
32873781,Brooklyn,Bedford-Stuyvesant,40.68779,-73.92131,125,2019
32874495,Manhattan,Hell's Kitchen,40.75493,-73.99676,200,2019
32874857,Queens,Long Island City,40.74881,-73.94316,130,2019
32875637,Brooklyn,Williamsburg,40.72124,-73.95984,400,2019
32876011,Manhattan,Upper East Side,40.76174,-73.96625,90,2019
32876527,Brooklyn,Borough Park,40.62688,-73.99795,50,2019
32884159,Brooklyn,Bedford-Stuyvesant,40.68274,-73.91272,45,2019
32884505,Brooklyn,Bedford-Stuyvesant,40.68845,-73.9439,55,2019
32885270,Manhattan,Chelsea,40.74184,-73.9981,180,2019
32886217,Brooklyn,Crown Heights,40.67041,-73.9463,239,2019
32886361,Brooklyn,Cypress Hills,40.68258,-73.87731,50,2019
32886967,Queens,Ditmars Steinway,40.77558,-73.90941,50,2019
32888484,Brooklyn,East Flatbush,40.66346,-73.93572,149,2019
32890197,Brooklyn,Bushwick,40.69835,-73.93258,33,2019
32890299,Staten Island,St. George,40.63894,-74.08069,100,2019
32890531,Manhattan,Midtown,40.75544,-73.9829,177,2019
32890591,Manhattan,Harlem,40.82757,-73.94915,64,2019
32890647,Queens,Astoria,40.76449,-73.91996,30,2019
32891080,Brooklyn,East Flatbush,40.64922,-73.93301,35,2019
32891427,Manhattan,East Village,40.72504,-73.98327,68,2019
32891722,Manhattan,Kips Bay,40.74367,-73.97551,44,2019
32892358,Brooklyn,Bedford-Stuyvesant,40.6901,-73.95139,60,2019
32892533,Manhattan,Theater District,40.75731,-73.98326,177,2019
32892576,Brooklyn,Greenpoint,40.73304,-73.95491,50,2019
32892634,Brooklyn,Williamsburg,40.72055,-73.95825,300,2019
32892845,Manhattan,Financial District,40.70937,-74.00531,300,2019
32893084,Brooklyn,Prospect-Lefferts Gardens,40.65813,-73.95788,400,2019
32893569,Bronx,Mott Haven,40.80981,-73.92031,39,2019
32894176,Manhattan,Kips Bay,40.73882,-73.98291,219,2019
32894678,Brooklyn,Bushwick,40.68624,-73.9144,80,2019
32894721,Queens,Queens Village,40.71324,-73.73318,70,2019
32896994,Bronx,Morrisania,40.82398,-73.90894,77,2019
32897532,Bronx,Morrisania,40.82575,-73.90993,80,2019
32897709,Brooklyn,Bushwick,40.70235,-73.92892,50,2019
32897839,Brooklyn,Bedford-Stuyvesant,40.68224,-73.92097,60,2019
32898133,Brooklyn,Bedford-Stuyvesant,40.67721,-73.91404,47,2019
32898150,Bronx,Concourse,40.82913,-73.92236,50,2019
32900798,Brooklyn,Bushwick,40.7006,-73.93018,95,2019
32901262,Queens,Jackson Heights,40.75196,-73.86893,260,2019
32908284,Brooklyn,Prospect-Lefferts Gardens,40.66066,-73.94458,159,2019
32912783,Staten Island,Tompkinsville,40.63476,-74.0894,55,2019
32914064,Manhattan,Hell's Kitchen,40.76094,-73.99129,120,2019
32915389,Brooklyn,Bay Ridge,40.63189,-74.02322,135,2019
32915674,Manhattan,Theater District,40.76219,-73.98564,325,2019
32915763,Brooklyn,Bedford-Stuyvesant,40.68443,-73.93167,190,2019
32916183,Manhattan,Harlem,40.82195,-73.95572,52,2019
32916190,Brooklyn,Bushwick,40.70311,-73.92514,60,2019
32916378,Manhattan,Upper East Side,40.76142,-73.96493,199,2019
32917116,Brooklyn,Williamsburg,40.711,-73.96218,200,2019
32917795,Queens,Jackson Heights,40.75093,-73.87507,45,2019
32917917,Brooklyn,Cypress Hills,40.68355,-73.8765,60,2019
32918029,Staten Island,Port Richmond,40.63517,-74.13352,52,2019
32918155,Queens,Jackson Heights,40.75157,-73.87639,45,2019
32919210,Queens,Kew Gardens,40.713,-73.83101,45,2019
32919247,Brooklyn,Bushwick,40.69872,-73.93461,49,2019
32919980,Brooklyn,Bushwick,40.69929,-73.93602,55,2019
32920030,Queens,Kew Gardens,40.71222,-73.83297,35,2019
32920121,Brooklyn,Bushwick,40.69825,-73.93029,60,2019
32920999,Manhattan,Harlem,40.82791,-73.94752,65,2019
32921148,Brooklyn,Bushwick,40.69387,-73.91826,33,2019
32921617,Bronx,Unionport,40.82661,-73.8571,100,2019
32922087,Manhattan,Washington Heights,40.84505,-73.93779,45,2019
32922463,Brooklyn,Sunset Park,40.6417,-74.01892,95,2019
32923358,Manhattan,Upper West Side,40.78812,-73.97091,175,2019
32926087,Manhattan,Hell's Kitchen,40.76186,-73.99714,446,2019
32928652,Manhattan,Hell's Kitchen,40.76135,-73.98698,140,2019
32929439,Bronx,Port Morris,40.80643,-73.92783,110,2019
32929482,Queens,Springfield Gardens,40.66648,-73.7526,65,2019
32932554,Brooklyn,Sheepshead Bay,40.58546,-73.9457,150,2019
32933643,Manhattan,Upper East Side,40.78331,-73.94646,99,2019
32935473,Queens,Ditmars Steinway,40.77205,-73.91759,55,2019
32935877,Manhattan,East Village,40.7269,-73.98368,128,2019
32935986,Brooklyn,Gravesend,40.58527,-73.96871,28,2019
32936398,Manhattan,East Harlem,40.79153,-73.94138,180,2019
32936990,Queens,South Ozone Park,40.67425,-73.82231,115,2019
32937132,Manhattan,East Village,40.7295,-73.98327,133,2019
32937689,Brooklyn,Bushwick,40.70158,-73.92257,65,2019
32937802,Brooklyn,Clinton Hill,40.69444,-73.9669,115,2019
32938196,Brooklyn,Bushwick,40.68227,-73.90703,150,2019
32938308,Bronx,Unionport,40.8267,-73.85704,100,2019
32939925,Queens,Jamaica,40.69911,-73.78196,122,2019
32940382,Bronx,Hunts Point,40.81731,-73.89052,35,2019
32940875,Queens,Jackson Heights,40.75091,-73.87612,39,2019
32941264,Brooklyn,Bushwick,40.69987,-73.92638,35,2019
32942408,Brooklyn,Williamsburg,40.71563,-73.94085,59,2019
32942632,Queens,Elmhurst,40.74642,-73.88044,30,2019
32942981,Brooklyn,Gravesend,40.58462,-73.97155,25,2019
32943558,Brooklyn,Crown Heights,40.6745,-73.92612,60,2019
32943585,Manhattan,Lower East Side,40.72085,-73.98253,175,2019
32943764,Manhattan,Harlem,40.80598,-73.94792,325,2019
32944408,Queens,Ditmars Steinway,40.77726,-73.90689,115,2019
32954828,Brooklyn,Bedford-Stuyvesant,40.68671,-73.93886,120,2019
32955144,Manhattan,Kips Bay,40.73867,-73.98039,55,2019
32956331,Staten Island,Stapleton,40.62493,-74.08318,100,2019
32957830,Queens,Glendale,40.7071,-73.86482,50,2019
32959315,Queens,Glendale,40.70504,-73.86933,131,2019
32959357,Queens,Kew Gardens Hills,40.7201,-73.81043,50,2019
32959389,Manhattan,Upper West Side,40.79361,-73.97047,100,2019
32959453,Queens,Rockaway Beach,40.58532,-73.81687,66,2019
32960518,Manhattan,Gramercy,40.73488,-73.98585,190,2019
32961345,Manhattan,Upper West Side,40.77348,-73.97994,370,2019
32961700,Manhattan,Upper West Side,40.77912,-73.98029,220,2019
32961822,Manhattan,Upper East Side,40.7776,-73.94634,165,2019
32962251,Brooklyn,Crown Heights,40.67453,-73.94164,99,2019
32962319,Manhattan,East Village,40.73216,-73.98937,65,2019
32963138,Brooklyn,Greenpoint,40.73232,-73.95664,70,2019
32963218,Brooklyn,Greenpoint,40.7262,-73.95077,120,2019
32964403,Manhattan,Two Bridges,40.71253,-73.99599,145,2019
32964714,Manhattan,Harlem,40.80838,-73.94093,90,2019
32966499,Brooklyn,Crown Heights,40.6758,-73.94146,100,2019
32967426,Manhattan,East Harlem,40.80808,-73.9405,90,2019
32967988,Manhattan,Hell's Kitchen,40.76306,-73.98867,65,2019
32968738,Brooklyn,East Flatbush,40.63213,-73.94559,175,2019
32969639,Manhattan,West Village,40.73478,-74.00015,170,2019
32973353,Brooklyn,Bushwick,40.69977,-73.93966,35,2019
32974799,Brooklyn,Bushwick,40.7008,-73.9394,45,2019
32975089,Brooklyn,Bushwick,40.70001,-73.93914,64,2019
32975416,Brooklyn,Bushwick,40.70106,-73.93895,80,2019
32975511,Brooklyn,East Flatbush,40.64779,-73.93163,90,2019
32976324,Manhattan,SoHo,40.72527,-74.00043,105,2019
32977260,Manhattan,SoHo,40.72542,-74.00156,230,2019
32978551,Manhattan,Washington Heights,40.83713,-73.94827,65,2019
32978570,Bronx,Hunts Point,40.81724,-73.88878,60,2019
32978962,Brooklyn,Greenpoint,40.73281,-73.95208,170,2019
32979235,Brooklyn,Bedford-Stuyvesant,40.69657,-73.94578,65,2019
32979245,Brooklyn,Brighton Beach,40.57974,-73.95892,55,2019
32980398,Brooklyn,Bedford-Stuyvesant,40.67812,-73.91465,95,2019
32982724,Bronx,Fordham,40.8637,-73.89236,107,2019
32983049,Manhattan,Chelsea,40.74286,-73.99436,209,2019
32983723,Brooklyn,Bedford-Stuyvesant,40.67883,-73.94438,35,2019
32984848,Manhattan,Chinatown,40.71358,-73.99062,199,2019
32984993,Manhattan,Upper West Side,40.77872,-73.98435,112,2019
32986532,Manhattan,Chinatown,40.71661,-73.99784,200,2019
32986796,Manhattan,Harlem,40.82943,-73.9469,50,2019
32987477,Brooklyn,Sheepshead Bay,40.5987,-73.9593,25,2019
32987685,Manhattan,Hell's Kitchen,40.76694,-73.98773,299,2019
32987851,Manhattan,Nolita,40.72042,-73.99622,100,2019
32987863,Manhattan,Upper East Side,40.78317,-73.94559,185,2019
32989626,Queens,Woodside,40.74299,-73.90295,50,2019
32989719,Queens,Long Island City,40.75038,-73.93904,89,2019
32989829,Bronx,Kingsbridge,40.88298,-73.8987,90,2019
32990259,Manhattan,Lower East Side,40.72141,-73.98866,200,2019
32990282,Queens,Ditmars Steinway,40.77253,-73.91476,80,2019
32990481,Manhattan,SoHo,40.72697,-74.00409,150,2019
32991664,Queens,Long Island City,40.74529,-73.95753,200,2019
32991792,Brooklyn,Bedford-Stuyvesant,40.68151,-73.94781,117,2019
32991956,Brooklyn,Greenpoint,40.73282,-73.95208,117,2019
32992183,Brooklyn,Williamsburg,40.71177,-73.95629,180,2019
32992225,Manhattan,Nolita,40.72222,-73.99692,150,2019
32992390,Brooklyn,Williamsburg,40.71247,-73.94915,93,2019
32992438,Manhattan,Upper West Side,40.79931,-73.96072,75,2019
32992674,Brooklyn,Williamsburg,40.71502,-73.95633,60,2019
32992944,Brooklyn,Bedford-Stuyvesant,40.68057,-73.94585,81,2019
32993357,Brooklyn,Williamsburg,40.70263,-73.93488,70,2019
33001460,Manhattan,Upper West Side,40.801,-73.96696,79,2019
33002617,Brooklyn,Sheepshead Bay,40.60331,-73.95082,21,2019
33005220,Bronx,Morris Heights,40.84615,-73.91546,35,2019
33007456,Brooklyn,Bedford-Stuyvesant,40.68682,-73.92837,40,2019
33007551,Manhattan,Roosevelt Island,40.76092,-73.95154,80,2019
33007610,Manhattan,Battery Park City,40.71162,-74.01693,7500,2019
33008059,Queens,Flushing,40.75977,-73.81289,75,2019
33010488,Manhattan,Midtown,40.76049,-73.97066,225,2019
33010913,Queens,Ridgewood,40.69906,-73.89871,70,2019
33011379,Brooklyn,Williamsburg,40.70957,-73.94088,168,2019
33011581,Queens,East Elmhurst,40.76247,-73.86092,55,2019
33012494,Brooklyn,Williamsburg,40.7194,-73.95899,89,2019
33013821,Manhattan,East Village,40.72997,-73.98553,62,2019
33013974,Manhattan,East Village,40.72841,-73.98615,62,2019
33014236,Manhattan,East Village,40.72932,-73.98474,68,2019
33014255,Brooklyn,Williamsburg,40.70856,-73.94777,200,2019
33015342,Manhattan,East Village,40.72843,-73.98581,62,2019
33015815,Manhattan,East Village,40.72821,-73.98633,62,2019
33019022,Manhattan,Harlem,40.82008,-73.93863,75,2019
33019100,Brooklyn,Bedford-Stuyvesant,40.6847,-73.9435,200,2019
33020831,Manhattan,Upper West Side,40.77278,-73.98068,250,2019
33022743,Brooklyn,Bushwick,40.69679,-73.93405,80,2019
33023192,Queens,Astoria,40.76516,-73.92758,85,2019
33024132,Manhattan,Financial District,40.70754,-74.00683,195,2019
33029434,Manhattan,Upper West Side,40.78545,-73.97123,3613,2019
33032132,Manhattan,Battery Park City,40.71092,-74.0177,225,2019
33033160,Manhattan,Hell's Kitchen,40.76448,-73.98895,75,2019
33033214,Brooklyn,Williamsburg,40.70835,-73.94163,90,2019
33034321,Manhattan,Hell's Kitchen,40.7647,-73.98853,75,2019
33034744,Manhattan,Hell's Kitchen,40.76441,-73.98838,75,2019
33034799,Brooklyn,Carroll Gardens,40.68252,-73.99089,143,2019
33035339,Manhattan,Hell's Kitchen,40.76592,-73.98769,75,2019
33035739,Manhattan,Hell's Kitchen,40.76404,-73.98873,75,2019
33035865,Brooklyn,Bushwick,40.69943,-73.92858,75,2019
33035945,Manhattan,Theater District,40.76089,-73.98709,299,2019
33036559,Queens,Astoria,40.7637,-73.9238,42,2019
33038003,Queens,East Elmhurst,40.76362,-73.88163,35,2019
33038028,Brooklyn,Crown Heights,40.67165,-73.93143,82,2019
33038266,Queens,Ridgewood,40.70078,-73.9072,60,2019
33038481,Brooklyn,Bedford-Stuyvesant,40.68831,-73.94066,46,2019
33038567,Manhattan,Theater District,40.76057,-73.98455,343,2019
33039061,Queens,Ridgewood,40.70103,-73.91018,80,2019
33040208,Brooklyn,Williamsburg,40.71131,-73.95869,150,2019
33040300,Manhattan,Harlem,40.82364,-73.95433,75,2019
33041216,Manhattan,Lower East Side,40.715,-73.98633,86,2019
33041634,Brooklyn,Williamsburg,40.71864,-73.96107,319,2019
33042309,Brooklyn,Bedford-Stuyvesant,40.68613,-73.9295,100,2019
33042347,Brooklyn,Williamsburg,40.70984,-73.96366,260,2019
33043051,Manhattan,East Harlem,40.79342,-73.93889,70,2019
33044053,Manhattan,Morningside Heights,40.80392,-73.95829,100,2019
33044128,Brooklyn,Bushwick,40.69995,-73.93933,64,2019
33044270,Manhattan,Harlem,40.82039,-73.94402,50,2019
33044381,Brooklyn,Bedford-Stuyvesant,40.68367,-73.95155,65,2019
33044727,Brooklyn,Bedford-Stuyvesant,40.6833,-73.95008,65,2019
33046019,Manhattan,Upper East Side,40.77991,-73.95267,117,2019
33046072,Queens,Woodside,40.74443,-73.90885,125,2019
33046111,Manhattan,East Village,40.72213,-73.97791,249,2019
33046367,Manhattan,Hell's Kitchen,40.76279,-73.99473,93,2019
33046604,Brooklyn,Bedford-Stuyvesant,40.68736,-73.93827,400,2019
33046682,Brooklyn,Park Slope,40.67301,-73.97154,135,2019
33047256,Manhattan,Kips Bay,40.74284,-73.97967,150,2019
33047674,Manhattan,Harlem,40.824,-73.95229,50,2019
33047896,Queens,Sunnyside,40.74737,-73.9143,100,2019
33048925,Manhattan,Upper West Side,40.77824,-73.97964,250,2019
33049114,Brooklyn,Crown Heights,40.67387,-73.9424,100,2019
33049134,Manhattan,East Village,40.72583,-73.97945,168,2019
33049970,Brooklyn,Bedford-Stuyvesant,40.69159,-73.93339,40,2019
33050172,Manhattan,Upper West Side,40.79288,-73.9723,82,2019
33050650,Brooklyn,Vinegar Hill,40.70195,-73.98309,85,2019
33055126,Manhattan,Hell's Kitchen,40.76156,-73.98749,160,2019
33060504,Manhattan,Roosevelt Island,40.76213,-73.94893,160,2019
33060929,Manhattan,Lower East Side,40.71525,-73.98735,72,2019
33061311,Brooklyn,Bedford-Stuyvesant,40.68382,-73.9204,150,2019
33061453,Manhattan,Roosevelt Island,40.76038,-73.95085,80,2019
33061842,Queens,Flushing,40.77078,-73.82615,60,2019
33063156,Brooklyn,Bedford-Stuyvesant,40.68704,-73.9304,80,2019
33064746,Manhattan,Harlem,40.79943,-73.95376,150,2019
33064805,Manhattan,Two Bridges,40.7119,-73.99364,250,2019
33065137,Brooklyn,Flatbush,40.64299,-73.95954,45,2019
33067252,Brooklyn,Bushwick,40.70002,-73.94054,35,2019
33067318,Queens,Rockaway Beach,40.58891,-73.80181,50,2019
33068174,Queens,Elmhurst,40.73247,-73.8768,443,2019
33068756,Manhattan,Financial District,40.7069,-74.00606,195,2019
33069506,Manhattan,Chelsea,40.74216,-73.99962,83,2019
33069533,Brooklyn,Clinton Hill,40.68419,-73.96428,50,2019
33069555,Queens,East Elmhurst,40.75985,-73.88233,70,2019
33070416,Manhattan,Midtown,40.74885,-73.98698,260,2019
33071794,Manhattan,Midtown,40.75032,-73.97143,175,2019
33071843,Brooklyn,Bushwick,40.70005,-73.91295,42,2019
33072230,Manhattan,Financial District,40.70645,-74.01186,520,2019
33072533,Brooklyn,Williamsburg,40.71719,-73.94795,300,2019
33072686,Manhattan,Hell's Kitchen,40.76291,-73.9875,250,2019
33072698,Manhattan,Murray Hill,40.74613,-73.97528,175,2019
33072804,Manhattan,Midtown,40.74909,-73.98657,170,2019
33073934,Brooklyn,Bushwick,40.70083,-73.9122,42,2019
33075317,Manhattan,Harlem,40.82576,-73.94861,73,2019
33075770,Manhattan,Lower East Side,40.71887,-73.99256,95,2019
33077121,Queens,Middle Village,40.72355,-73.87456,100,2019
33077150,Manhattan,Murray Hill,40.7462,-73.97296,160,2019
33078339,Brooklyn,Bushwick,40.69179,-73.91404,45,2019
33078564,Brooklyn,Crown Heights,40.66568,-73.94176,250,2019
33080376,Brooklyn,Bedford-Stuyvesant,40.68966,-73.95353,60,2019
33080606,Manhattan,Kips Bay,40.74392,-73.98072,35,2019
33085491,Brooklyn,Bedford-Stuyvesant,40.68857,-73.9384,160,2019
33086413,Queens,Astoria,40.76475,-73.90918,69,2019
33087134,Brooklyn,Bushwick,40.70107,-73.93934,35,2019
33087999,Brooklyn,Bushwick,40.69339,-73.90461,49,2019
33089083,Brooklyn,Bedford-Stuyvesant,40.68965,-73.92908,110,2019
33090783,Brooklyn,Williamsburg,40.71417,-73.94123,94,2019
33093166,Manhattan,East Village,40.72849,-73.98576,82,2019
33093855,Brooklyn,Bushwick,40.70007,-73.93899,35,2019
33094168,Manhattan,Midtown,40.74758,-73.98276,299,2019
33094220,Manhattan,Greenwich Village,40.73424,-73.99355,120,2019
33094281,Manhattan,Midtown,40.75492,-73.98027,382,2019
33094364,Manhattan,West Village,40.73508,-74.00004,204,2019
33094622,Queens,St. Albans,40.6853,-73.76814,55,2019
33096377,Manhattan,Stuyvesant Town,40.73223,-73.98134,279,2019
33096564,Queens,Ditmars Steinway,40.77134,-73.91328,52,2019
33097219,Staten Island,Grymes Hill,40.61572,-74.08901,300,2019
33097224,Manhattan,Midtown,40.74362,-73.98207,388,2019
33097308,Brooklyn,Clinton Hill,40.68464,-73.96151,40,2019
33098823,Manhattan,Financial District,40.7068,-74.00632,195,2019
33100876,Brooklyn,Bushwick,40.70204,-73.93027,40,2019
33101073,Manhattan,Upper East Side,40.76329,-73.96119,109,2019
33101286,Manhattan,West Village,40.73242,-74.00404,400,2019
33102485,Queens,Jamaica,40.68093,-73.79713,45,2019
33107400,Brooklyn,Bushwick,40.70028,-73.93952,35,2019
33107548,Manhattan,Upper West Side,40.80319,-73.96676,70,2019
33107690,Manhattan,Upper West Side,40.80031,-73.96775,70,2019
33108984,Queens,Sunnyside,40.74383,-73.92332,130,2019
33110021,Queens,Rego Park,40.72407,-73.86585,70,2019
33110303,Manhattan,Upper East Side,40.78475,-73.95339,99,2019
33111095,Brooklyn,Bushwick,40.69594,-73.90685,75,2019
33112368,Bronx,Mount Hope,40.8477,-73.90988,24,2019
33112524,Manhattan,East Village,40.73161,-73.98438,220,2019
33112929,Brooklyn,Flatbush,40.65345,-73.95476,50,2019
33113865,Queens,Flushing,40.76897,-73.82728,39,2019
33113990,Manhattan,Chelsea,40.75024,-74.00213,175,2019
33114243,Manhattan,Harlem,40.8159,-73.9396,70,2019
33115153,Manhattan,East Village,40.72625,-73.99014,350,2019
33115218,Manhattan,East Village,40.72047,-73.97998,120,2019
33115959,Manhattan,Lower East Side,40.71852,-73.99067,129,2019
33116655,Queens,Woodside,40.75563,-73.90493,50,2019
33117486,Bronx,Woodlawn,40.89768,-73.87363,35,2019
33117497,Brooklyn,Clinton Hill,40.69306,-73.96132,45,2019
33118582,Manhattan,Upper West Side,40.78536,-73.97116,82,2019
33119736,Manhattan,West Village,40.73674,-74.00411,180,2019
33119863,Queens,Bayside,40.77067,-73.78278,55,2019
33120664,Queens,Astoria,40.75698,-73.91362,65,2019
33123667,Manhattan,Lower East Side,40.71728,-73.99085,84,2019
33126746,Manhattan,Chinatown,40.71502,-73.99066,150,2019
33127307,Queens,St. Albans,40.68481,-73.76952,55,2019
33127624,Queens,Rosedale,40.66875,-73.73627,70,2019
33127817,Brooklyn,Bushwick,40.6951,-73.92898,78,2019
33128125,Manhattan,Harlem,40.82808,-73.94563,148,2019
33129033,Manhattan,Hell's Kitchen,40.76655,-73.99216,350,2019
33129377,Brooklyn,Williamsburg,40.71198,-73.94191,285,2019
33129394,Manhattan,Inwood,40.86948,-73.92122,129,2019
33130688,Manhattan,Upper East Side,40.7739,-73.94937,370,2019
33131785,Manhattan,East Village,40.72353,-73.97646,150,2019
33133218,Manhattan,Harlem,40.82734,-73.94718,85,2019
33133219,Brooklyn,Prospect-Lefferts Gardens,40.66379,-73.95239,75,2019
33133321,Queens,Bayside,40.77811,-73.77069,2600,2019
33133919,Brooklyn,Carroll Gardens,40.67716,-74.00074,110,2019
33134698,Manhattan,Upper West Side,40.80071,-73.96616,80,2019
33135126,Brooklyn,Bedford-Stuyvesant,40.68484,-73.9552,100,2019
33135391,Manhattan,West Village,40.73551,-74.00138,250,2019
33135591,Manhattan,Chinatown,40.7142,-73.99254,150,2019
33135950,Brooklyn,Flatbush,40.64938,-73.96682,110,2019
33136564,Brooklyn,Red Hook,40.67962,-74.01294,122,2019
33137479,Manhattan,Murray Hill,40.74699,-73.97301,375,2019
33138120,Manhattan,Midtown,40.76582,-73.97958,399,2019
33138268,Brooklyn,Bushwick,40.69269,-73.92178,201,2019
33138276,Manhattan,Financial District,40.70522,-74.00925,150,2019
33138360,Brooklyn,Crown Heights,40.6704,-73.95038,95,2019
33138453,Brooklyn,Greenpoint,40.72769,-73.94309,69,2019
33138741,Manhattan,Harlem,40.81476,-73.94723,75,2019
33138874,Bronx,Soundview,40.8265,-73.87045,103,2019
33140204,Brooklyn,Bedford-Stuyvesant,40.69174,-73.93649,150,2019
33140984,Brooklyn,Bushwick,40.69544,-73.91012,46,2019
33141479,Brooklyn,South Slope,40.66829,-73.98871,95,2019
33141938,Manhattan,Inwood,40.86507,-73.92348,35,2019
33142839,Manhattan,Chelsea,40.7394,-73.99868,199,2019
